,name,direction,species,run,ID,speed,dutyfactor,stepphase,foot,body_angle,stride_length_F,stride_length_H,stride_frequency,width_F,width_H,midwrist_F,midwrist_H,limbROM_F,limbROM_H,spineROM_F,spineROM_H,CROM_F,CROM_H,diag,Sum_toe_F,Mean_toe_F,Sum_toe_H,Mean_toe_H,Mean_toe_align_F_to,Mean_toe_align_F_to1,Mean_toe_align_F_tm,Mean_toe_align_F_ti1,Mean_toe_align_F_ti,Mean_toe_align_H_to,Mean_toe_align_H_to1,Mean_toe_align_H_tm,Mean_toe_align_H_ti1,Mean_toe_align_H_ti,individual,SVL,conversion_factor,rel_stride_length_F,rel_width_F,rel_width_H,rel_speed
249,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,3970.940972,0.49,5,FL,7.401493002,203.506617,124.3724696,18.1,179.2833333,189.2333333,10.4764458,100.883047,103.5561258,68.70667611,27.05614613,28.4163307,-21.37041683,22.23165669,111.3594928,13.21607647,52.86430587,25.50325807,51.00651613,-84.33713196,-42.10024024,12.7779126,71.59512857,113.3660815,168.7787194,94.48393311,28.08136885,-8.878506391,NA,hfren11,426,0.6,0.477715063,0.420852895,0.444209703,9.321457681
250,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,4521.934848,0.49,6,FL,3.448557953,218.2191646,190.1371346,18.1,179.2833333,189.2333333,11.07627502,98.8844347,104.9430009,NA,25.30961133,26.10800437,-21.14049728,13.20747138,109.9607097,49.05082772,53.13839669,8.602807458,55.91824848,NA,-41.1396349,12.00601931,71.98114377,121.0208775,163.3736849,75.07881133,18.34006828,NA,NA,hfren11,426,0.6,0.51225156,0.420852895,0.444209703,10.61487054
251,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,7,FL,1.342988425,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,8.558179961,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
252,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,8,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,8.558179961,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
253,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,9,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,104.7303471,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
254,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,10,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,104.7303471,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
255,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,11,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,104.7303471,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
256,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,NA,12,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
257,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,13,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
258,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,14,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
259,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,15,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
260,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,16,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
261,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,17,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
262,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,18,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
263,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,19,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
264,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,20,FL,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
265,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,6093.964286,0.49,1,FR,9.037131961,95.36084936,116.684071,18.1,179.2833333,189.2333333,1.353384671,89.66283006,NA,69.99844797,NA,34.04334252,NA,26.93996674,91.01621473,150.3402524,50.11341746,0,NA,-73.91781513,-33.13736755,16.92325841,66.76048865,116.865619,163.0865844,70.69800291,30.96572668,NA,NA,hfren11,426,0.6,0.223851759,0.420852895,0.444209703,14.30508048
266,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,6291.116667,0.49,2,FR,12.5971803,176.5406256,0,18.1,179.2833333,189.2333333,4.721920227,88.99795272,NA,NA,NA,NA,NA,NA,93.71987295,0,NA,0,NA,-68.98085775,-33.5344744,13.85776771,69.01057174,123.3393603,154.2267437,77.34114582,NA,NA,NA,hfren11,426,0.6,0.414414614,0.420852895,0.444209703,14.7678795
267,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,3888.080357,0.49,3,FR,7.817854187,179.0013776,54.34888162,18.1,179.2833333,189.2333333,4.778669116,112.030039,NA,112.2850164,NA,31.63999592,NA,11.8402897,116.8087082,148.0707468,49.35691559,57.50513713,67.08932665,-86.02689033,-46.56442509,-2.119414821,54.50136088,103.7617426,-160.58595,112.6715781,43.61333577,NA,NA,hfren11,426,0.6,0.420191027,0.420852895,0.444209703,9.126949195
268,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,4521.934848,0.49,4,FR,3.029200579,NA,22.86034268,18.1,179.2833333,189.2333333,14.320116,80.38711686,NA,93.88725408,NA,29.02273404,NA,13.30329759,94.70723286,165.5228405,55.17428017,0,NA,-88.55833153,-49.51864978,-0.434354659,58.31075426,113.0202953,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,10.61487054
269,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,5,FR,4.284345147,NA,NA,18.1,179.2833333,189.2333333,16.32365243,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
270,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,6,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
271,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,7,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
272,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,8,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
273,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,9,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
274,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,10,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
275,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,11,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
276,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,12,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
277,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,13,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
278,hfren11_up_13DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,13,hfren11_up_13,NA,0.49,14,FR,NA,NA,NA,18.1,179.2833333,189.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.420852895,0.444209703,NA
279,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,1,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
280,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,4544.502273,0.51,2,FL,13.85010576,NA,187.1161954,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,10.66784571
281,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,4264.932639,0.51,3,FL,16.51052221,184.99911,212.6655095,12.16,176.4555556,162.0444444,NA,NA,89.68766638,108.0715215,25.17157857,26.24178657,-22.74007035,17.30735895,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,0.434270211,0.414214919,0.38038602,10.01157896
282,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,3609.329167,0.51,4,FL,9.296529204,218.6790692,211.7403151,12.16,176.4555556,162.0444444,3.263034629,88.73293227,92.31590732,100.6232655,24.06957471,23.17533719,-23.9292176,19.6291535,91.9959669,10.82952904,50.53780217,8.968961018,41.85515142,-85.1281154,-43.95715087,6.647667778,62.71224449,108.0304453,171.0437384,84.56797147,38.03693564,17.60784966,NA,hfren11,426,0.6,0.513331148,0.414214919,0.38038602,8.472603678
283,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,3646.046354,0.51,5,FL,5.740210465,219.6013657,204.5555953,12.16,176.4555556,162.0444444,0.894489847,104.0809453,105.6432718,95.99432095,24.17542366,26.0270602,-24.02524607,10.95457671,104.9754352,18.70524281,49.88064749,7.604729291,60.83783433,-80.14859954,-39.3163111,15.54243652,65.55059099,110.1901827,-178.0743558,91.02979412,29.09334863,NA,NA,hfren11,426,0.6,0.515496164,0.414214919,0.38038602,8.558794259
284,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,3680.520833,0.51,6,FL,5.014122766,NA,NA,12.16,176.4555556,162.0444444,2.856606784,99.84933899,96.98250175,94.60755037,24.05498371,27.19849769,-19.11698985,12.53640657,102.7059458,38.94973165,55.17878651,22.90926058,48.68217872,-96.76458518,-49.06974479,3.91738273,69.60801185,120.9465974,177.2042016,89.94949173,27.94507389,-9.61294083,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,8.639720266
285,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,7,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
286,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,8,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
287,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,9,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
288,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,10,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
289,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,11,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
290,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,12,FL,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
291,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,NA,13,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,NA,NA,NA
292,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,14,FL,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
293,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,15,FL,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
294,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,4544.502273,0.51,1,FR,13.85010576,179.3128641,21.18580126,12.16,176.4555556,162.0444444,16.72037192,NA,NA,NA,NA,NA,NA,NA,NA,150.158024,50.05267467,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,0.420922216,0.414214919,0.38038602,10.66784571
295,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,4264.932639,0.51,2,FR,16.51052221,143.701045,219.356551,12.16,176.4555556,162.0444444,15.15372961,118.9191336,NA,NA,NA,NA,NA,NA,134.0728632,141.2082897,47.06942989,60.43851474,60.43851474,-74.59177645,-27.78266732,17.031196,68.49695343,113.8486217,-178.2117434,95.68385754,34.2137954,NA,NA,hfren11,426,0.6,0.337326397,0.414214919,0.38038602,10.01157896
296,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,3740.111111,0.51,3,FR,10.43372087,0,203.9307401,12.16,176.4555556,162.0444444,4.101579921,106.7364879,NA,NA,NA,NA,NA,NA,110.8380678,136.5222299,45.50740996,0,NA,-69.07407055,-27.59694621,17.73041249,67.12152389,108.8880028,175.9432108,96.34245059,29.55408034,NA,NA,hfren11,426,0.6,0,0.414214919,0.38038602,8.779603547
297,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,2560.983333,0.51,4,FR,0.633467759,208.3342785,203.9307401,12.16,176.4555556,162.0444444,NA,106.7364879,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,175.9432108,96.34245059,29.55408034,NA,NA,hfren11,426,0.6,0.489047602,0.414214919,0.38038602,6.011697966
298,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,3637.072917,0.51,5,FR,5.874006191,192.5601191,37.80458642,12.16,176.4555556,162.0444444,1.962553701,101.1240801,NA,102.2115407,NA,25.33596687,NA,10.76809512,103.0866338,160.377905,53.45930167,50.68256766,54.06140551,-84.27355487,-47.05931099,5.684607707,61.52370447,118.243854,176.1463428,90.59685445,37.72629332,NA,NA,hfren11,426,0.6,0.452019059,0.414214919,0.38038602,8.537729851
299,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,3646.008974,0.51,6,FR,4.824685186,NA,12.05659407,12.16,176.4555556,162.0444444,8.129263791,93.26861773,NA,NA,NA,NA,NA,NA,101.3978815,166.2699172,55.42330572,27.06813372,58.00314368,-85.86928008,-44.84794986,7.519503658,64.57391325,119.3257627,177.430949,98.33838101,42.61727453,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,8.558706513
300,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,7,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
301,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,8,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
302,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,9,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
303,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,10,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
304,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,11,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
305,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,12,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
306,hfren11_up_15DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,15,hfren11_up_15,NA,0.51,13,FR,NA,NA,NA,12.16,176.4555556,162.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.414214919,0.38038602,NA
307,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,3707.757692,0.51,1,FL,2.557117535,NA,NA,9.6,191.2291667,167.5333333,NA,NA,NA,58.72628206,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.448894757,0.393270736,8.703656555
308,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,4100.192361,0.51,2,FL,7.478577471,212.9372952,201.4318096,9.6,191.2291667,167.5333333,NA,NA,84.09893943,100.764124,24.77613029,27.66680047,-22.4429375,19.49046871,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,0.499852806,0.448894757,0.393270736,9.624864697
309,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,3131.827315,0.51,3,FL,4.815472959,196.3929655,151.3167516,9.6,191.2291667,167.5333333,6.057666415,NA,87.14660011,102.0136298,24.18243347,24.50070758,-27.92534472,18.09281707,NA,27.0226288,54.0452576,0,NA,-95.16900799,-44.69980324,12.70096447,68.47125374,120.0770394,NA,NA,NA,NA,NA,hfren11,426,0.6,0.461016351,0.448894757,0.393270736,7.351707312
310,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,3534.967949,0.51,4,FL,2.537831926,203.8304182,168.6950981,9.6,191.2291667,167.5333333,NA,101.5934256,100.0150697,91.16508946,19.0958819,20.22332601,-24.08175787,21.24924902,NA,0,NA,4.671422618,60.72849404,NA,NA,NA,NA,NA,171.2887201,75.87271471,13.78076595,NA,NA,hfren11,426,0.6,0.47847516,0.448894757,0.393270736,8.298046828
311,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,3680.775,0.51,5,FL,1.632554851,NA,NA,9.6,191.2291667,167.5333333,NA,NA,93.69943891,96.6469532,23.49611995,22.42537112,-26.33585414,18.45581543,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.448894757,0.393270736,8.640316901
312,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,NA,0.51,6,FL,NA,NA,NA,9.6,191.2291667,167.5333333,NA,98.88167606,NA,NA,NA,NA,NA,NA,NA,0,NA,66.65217503,66.65217503,NA,NA,NA,NA,NA,175.9808817,85.44325797,19.23629226,NA,NA,hfren11,426,0.6,NA,0.448894757,0.393270736,NA
313,hfren11_up_17DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,17,hfren11_up_17,3707.757692,0.51,1,FR,2.557117535,NA,22.85278347,9.6,191.2291667,167.5333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,426,0.6,NA,0.448894757,0.393270736,8.703656555
